id,lat,lon,highway,lamp_mount,lamp_type,light:count,material,lamp_ref,power,source,line_attachment,street_lamp,height,sidewalk_orientation,surface,colour,light_source,layer,direction,mapillary,transformer,design,guyed,line_management,transformer_bank,fixme,lit,note,lamp_flames,flag:name,flag:type,flag:wikidata,country,level,support,survey:date,light:height,mapillary:image,mapillary:map_feature
6780313800,45.315162,-75.928439,street_lamp,straight_mast,led,1,,108970,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313801,45.315193,-75.92896,street_lamp,straight_mast,led,1,,113476,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313802,45.315042,-75.929099,street_lamp,straight_mast,led,1,,137304,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313803,45.316339,-75.926701,street_lamp,straight_mast,led,1,,129163,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313804,45.315517,-75.927517,street_lamp,,led,1,,74023,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313805,45.315909,-75.927581,street_lamp,,led,1,,138277,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313806,45.316238,-75.927495,street_lamp,,led,1,,85304,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313807,45.316713,-75.926825,street_lamp,,led,1,,131180,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313808,45.316528,-75.926878,street_lamp,straight_mast,led,1,,133973,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313809,45.317233,-75.926921,street_lamp,straight_mast,led,1,,139042,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313810,45.316547,-75.927275,street_lamp,,led,1,,93373,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313811,45.316124,-75.927925,street_lamp,straight_mast,led,1,,113172,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313812,45.316298,-75.928311,street_lamp,straight_mast,led,1,,97631,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313813,45.316211,-75.928735,street_lamp,straight_mast,led,1,,88381,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313814,45.316072,-75.929185,street_lamp,straight_mast,led,1,,99708,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313815,45.316279,-75.928992,street_lamp,straight_mast,led,1,,130716,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313816,45.313582,-75.929469,street_lamp,straight_mast,led,1,,76715,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313817,45.314449,-75.930403,street_lamp,straight_mast,led,1,,73733,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313818,45.314966,-75.929523,street_lamp,straight_mast,led,1,,91915,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313819,45.314744,-75.92963,street_lamp,straight_mast,led,1,,97883,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313820,45.314668,-75.93006,street_lamp,straight_mast,led,1,,86794,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313821,45.315426,-75.930403,street_lamp,straight_mast,led,1,,73706,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313822,45.313869,-75.931433,street_lamp,bent_mast,led,1,metal,87070,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313823,45.313582,-75.93169,street_lamp,bent_mast,led,1,metal,98229,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313824,45.314329,-75.931524,street_lamp,bent_mast,led,1,metal,90766,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313825,45.314061,-75.931771,street_lamp,bent_mast,led,1,metal,109903,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313826,45.314683,-75.93066,street_lamp,straight_mast,led,1,,114366,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313827,45.314951,-75.930875,street_lamp,straight_mast,led,1,,80100,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313828,45.315136,-75.930741,street_lamp,straight_mast,led,1,,116611,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313829,45.315393,-75.930703,street_lamp,straight_mast,led,1,,78488,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313830,45.314815,-75.931615,street_lamp,bent_mast,led,1,metal,129512,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313831,45.314544,-75.931862,street_lamp,bent_mast,led,1,metal,78597,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313832,45.314966,-75.931937,street_lamp,bent_mast,led,1,metal,95434,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313833,45.315302,-75.931701,street_lamp,bent_mast,led,1,metal,119831,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313834,45.315698,-75.929813,street_lamp,straight_mast,led,1,,132537,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313835,45.315973,-75.929577,street_lamp,straight_mast,led,1,,72614,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313836,45.315634,-75.930269,street_lamp,straight_mast,led,1,,135740,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313837,45.317305,-75.930312,street_lamp,straight_mast,led,1,,134465,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313838,45.315777,-75.931792,street_lamp,bent_mast,led,1,metal,118467,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313839,45.316249,-75.931883,street_lamp,bent_mast,led,1,metal,83382,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313840,45.31672,-75.931926,street_lamp,bent_mast,led,1,metal,103059,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313841,45.317309,-75.931647,street_lamp,bent_mast,led,1,metal,111202,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313842,45.317022,-75.931846,street_lamp,bent_mast,led,1,metal,129105,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313843,45.31743,-75.927345,street_lamp,straight_mast,led,1,,124894,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313844,45.317505,-75.927619,street_lamp,straight_mast,led,1,,101296,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313845,45.318063,-75.927844,street_lamp,straight_mast,led,1,,109916,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313846,45.318256,-75.927608,street_lamp,straight_mast,led,1,,73076,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313847,45.318572,-75.926546,street_lamp,straight_mast,led,1,,141455,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313848,45.318689,-75.926814,street_lamp,straight_mast,led,1,,125373,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313849,45.318671,-75.927082,street_lamp,straight_mast,led,1,,101409,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313850,45.318916,-75.92712,street_lamp,straight_mast,led,1,,116179,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313851,45.318452,-75.927345,street_lamp,straight_mast,led,1,,73895,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313852,45.319119,-75.927415,street_lamp,straight_mast,led,1,,79038,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313853,45.319184,-75.927774,street_lamp,straight_mast,led,1,,118133,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313854,45.317592,-75.928037,street_lamp,straight_mast,led,1,,86630,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313855,45.317856,-75.927962,street_lamp,straight_mast,led,1,,134409,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313856,45.31758,-75.928423,street_lamp,straight_mast,led,1,,109960,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313857,45.317611,-75.928847,street_lamp,straight_mast,led,1,,124695,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313858,45.317773,-75.929255,street_lamp,straight_mast,led,1,,140923,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313859,45.318195,-75.929228,street_lamp,straight_mast,led,1,,96789,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313860,45.318803,-75.928364,street_lamp,straight_mast,led,1,,86158,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313861,45.318999,-75.928069,street_lamp,straight_mast,led,1,,88280,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313862,45.31861,-75.92867,street_lamp,straight_mast,led,1,,141205,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313863,45.318391,-75.92896,street_lamp,straight_mast,led,1,,108461,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313864,45.319806,-75.926895,street_lamp,,led,1,,132696,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313865,45.320198,-75.9272,street_lamp,bent_mast,led,1,metal,101330,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313866,45.320281,-75.927313,street_lamp,bent_mast,led,1,metal,138226,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313867,45.320055,-75.927404,street_lamp,bent_mast,led,1,metal,73039,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313868,45.319949,-75.927699,street_lamp,bent_mast,led,1,metal,102574,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313869,45.320161,-75.927812,street_lamp,bent_mast,led,1,metal,108180,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313870,45.320919,-75.927077,street_lamp,bent_mast,led,1,metal,88470,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313871,45.320575,-75.927426,street_lamp,bent_mast,led,1,metal,93496,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313872,45.320455,-75.927651,street_lamp,bent_mast,led,1,metal,113741,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313873,45.321247,-75.927436,street_lamp,,led,1,,123490,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313874,45.320941,-75.927699,street_lamp,,led,1,,123105,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313875,45.319772,-75.928262,street_lamp,bent_mast,led,1,metal,121383,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313876,45.320104,-75.928504,street_lamp,,led,1,,80050,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313877,45.319425,-75.928799,street_lamp,bent_mast,led,1,metal,122468,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313878,45.319655,-75.929212,street_lamp,,led,1,,120195,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313879,45.319844,-75.928912,street_lamp,,led,1,,137062,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313880,45.320308,-75.927892,street_lamp,bent_mast,led,1,metal,120056,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313881,45.320425,-75.928053,street_lamp,,led,1,,132518,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313882,45.320387,-75.928209,street_lamp,,led,1,,132692,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313883,45.320545,-75.927941,street_lamp,,led,1,,94342,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313884,45.320658,-75.927957,street_lamp,,led,1,,127057,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313885,45.320572,-75.928359,street_lamp,,led,1,,115063,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313886,45.32067,-75.928761,street_lamp,,led,1,,86208,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313887,45.32064,-75.929185,street_lamp,,led,1,,133495,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313888,45.320806,-75.929003,street_lamp,,led,1,,97304,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313889,45.320881,-75.929126,street_lamp,,led,1,,139708,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313890,45.317739,-75.92984,street_lamp,straight_mast,led,1,,111199,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313891,45.31798,-75.929507,street_lamp,straight_mast,led,1,,101509,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313892,45.317584,-75.930151,street_lamp,straight_mast,led,1,,131594,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313893,45.318742,-75.929883,street_lamp,bent_mast,led,1,metal,114061,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313894,45.319085,-75.929341,street_lamp,bent_mast,led,1,metal,120534,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313895,45.318731,-75.930108,street_lamp,,led,1,concrete,89989,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313896,45.318403,-75.93043,street_lamp,bent_mast,led,1,metal,117191,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313897,45.318829,-75.930526,street_lamp,,led,1,,88549,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313898,45.318863,-75.930274,street_lamp,,led,1,concrete,127046,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313899,45.319138,-75.930038,street_lamp,,led,1,,126527,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313900,45.318063,-75.930972,street_lamp,bent_mast,led,1,metal,110908,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313901,45.318357,-75.931272,street_lamp,,led,1,,121085,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313902,45.317705,-75.931545,street_lamp,bent_mast,led,1,metal,99089,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313903,45.318086,-75.931701,street_lamp,,led,1,,99413,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313904,45.318595,-75.930896,street_lamp,,led,1,,81755,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313905,45.318874,-75.930827,street_lamp,,led,1,,113894,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313906,45.319176,-75.931208,street_lamp,,led,1,,124625,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313907,45.31844,-75.931519,street_lamp,,led,1,,113328,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313908,45.31861,-75.931733,street_lamp,,led,1,,110305,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313909,45.319395,-75.92963,street_lamp,,led,1,,116025,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313910,45.320085,-75.930194,street_lamp,,led,1,,97327,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313911,45.319927,-75.930446,street_lamp,,led,1,,86493,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313912,45.320496,-75.929555,street_lamp,,led,1,,95606,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313913,45.320296,-75.929866,street_lamp,,led,1,,107713,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313914,45.321247,-75.929335,street_lamp,,led,1,,139982,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313915,45.319761,-75.930703,street_lamp,,led,1,,89574,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313916,45.319629,-75.930966,street_lamp,,led,1,,76080,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313917,45.319523,-75.931304,street_lamp,,led,1,,106749,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313918,45.319451,-75.931556,street_lamp,,led,1,,98749,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313919,45.319489,-75.931653,street_lamp,,led,1,,96165,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313920,45.32047,-75.931293,street_lamp,,led,1,,109255,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313921,45.320817,-75.930982,street_lamp,,led,1,,79840,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313922,45.321021,-75.931229,street_lamp,,led,1,,93312,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313923,45.320293,-75.931723,street_lamp,,led,1,,99598,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313924,45.314001,-75.932388,street_lamp,bent_mast,led,1,concrete,73773,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313925,45.314261,-75.932597,street_lamp,bent_mast,led,1,concrete,129854,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313926,45.314378,-75.932608,street_lamp,,led,1,concrete,79096,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313927,45.314163,-75.933176,street_lamp,bent_mast,led,1,concrete,83931,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313928,45.314593,-75.932651,street_lamp,,led,1,concrete,89222,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313929,45.315125,-75.932055,street_lamp,bent_mast,led,1,concrete,93007,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313930,45.315079,-75.932484,street_lamp,bent_mast,led,1,concrete,112196,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313931,45.314838,-75.932699,street_lamp,,led,1,concrete,121852,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313932,45.314955,-75.9333,street_lamp,bent_mast,led,1,concrete,72269,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313933,45.315045,-75.932833,street_lamp,bent_mast,led,1,concrete,138969,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313934,45.315204,-75.932752,street_lamp,bent_mast,led,1,concrete,109111,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313935,45.313963,-75.933611,street_lamp,bent_mast,led,1,concrete,122057,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313936,45.313642,-75.933745,street_lamp,bent_mast,led,1,concrete,135883,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313937,45.313936,-75.933911,street_lamp,bent_mast,led,1,concrete,117084,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313938,45.314299,-75.934308,street_lamp,bent_mast,led,1,concrete,132836,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313939,45.314336,-75.934592,street_lamp,,led,1,concrete,109855,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313940,45.314812,-75.933777,street_lamp,bent_mast,led,1,concrete,122663,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313941,45.314642,-75.934297,street_lamp,bent_mast,led,1,concrete,92291,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313942,45.314532,-75.934646,street_lamp,bent_mast,led,1,concrete,120388,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313943,45.315336,-75.934335,street_lamp,bent_mast,led,1,concrete,108188,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313944,45.315498,-75.932093,street_lamp,bent_mast,led,1,metal,112495,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313945,45.315985,-75.932162,street_lamp,bent_mast,led,1,metal,80465,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313946,45.315577,-75.932865,street_lamp,bent_mast,led,1,concrete,120279,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313947,45.315642,-75.933321,street_lamp,bent_mast,led,1,concrete,92821,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313948,45.316468,-75.932216,street_lamp,bent_mast,led,1,metal,87915,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313949,45.316942,-75.9322179,street_lamp,bent_mast,led,1,metal,88633,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313951,45.316917,-75.933058,street_lamp,bent_mast,led,1,wood,97762,,City of Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313952,45.31554,-75.933702,street_lamp,bent_mast,led,1,concrete,108486,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313953,45.317384,-75.933455,street_lamp,,led,1,,105620,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313954,45.317222,-75.933879,street_lamp,,led,1,,100199,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313955,45.317128,-75.934432,street_lamp,,led,1,,137978,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313956,45.313752,-75.935059,street_lamp,bent_mast,led,1,concrete,130727,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313957,45.3142,-75.934807,street_lamp,,led,1,concrete,123039,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313958,45.314042,-75.935059,street_lamp,,led,1,concrete,81088,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313959,45.314042,-75.935435,street_lamp,bent_mast,led,1,concrete,124846,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313960,45.314272,-75.935225,street_lamp,bent_mast,led,1,concrete,116133,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313961,45.314476,-75.935864,street_lamp,bent_mast,led,1,concrete,90714,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313962,45.314849,-75.934941,street_lamp,bent_mast,led,1,concrete,135839,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313963,45.315162,-75.934823,street_lamp,bent_mast,led,1,concrete,103594,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313964,45.315117,-75.935102,street_lamp,bent_mast,led,1,concrete,110043,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313965,45.315359,-75.935338,street_lamp,bent_mast,led,1,concrete,84774,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313966,45.315457,-75.93559,street_lamp,bent_mast,led,1,concrete,134878,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313967,45.315276,-75.935875,street_lamp,bent_mast,led,1,concrete,81730,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313968,45.314861,-75.936137,street_lamp,bent_mast,led,1,concrete,73875,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313969,45.314978,-75.936347,street_lamp,bent_mast,led,1,concrete,111860,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313970,45.314774,-75.936905,street_lamp,bent_mast,led,1,concrete,108336,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313971,45.315053,-75.936964,street_lamp,bent_mast,led,1,concrete,77629,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313972,45.315562,-75.93559,street_lamp,bent_mast,led,1,concrete,83144,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313973,45.315796,-75.935891,street_lamp,bent_mast,led,1,concrete,73615,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313974,45.316094,-75.9361,street_lamp,,led,1,,120199,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313975,45.316909,-75.935279,street_lamp,,led,1,,79186,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313976,45.31703,-75.934829,street_lamp,,led,1,,86741,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313977,45.317184,-75.935429,street_lamp,,led,1,,130154,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313978,45.316362,-75.936266,street_lamp,,led,1,,102897,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313979,45.315713,-75.937237,street_lamp,,led,1,,80084,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313980,45.316038,-75.937065,street_lamp,,led,1,,132909,,City of Ottawa,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313981,45.316287,-75.937237,street_lamp,,led,1,,130006,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313982,45.3168,-75.936459,street_lamp,,led,1,,113168,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313983,45.316585,-75.936529,street_lamp,,led,1,,116090,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313984,45.316603,-75.93677,street_lamp,,led,1,,95776,,City of Ottawa,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313985,45.317169,-75.93662,street_lamp,,led,1,,122504,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6780313986,45.317362,-75.936765,street_lamp,,led,1,,110427,,City of Ottawa,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
